cluster_id,violations,peak_hour_ratio,junction_ratio,active_days,active_weeks,approval_ratio,repeat_offender_ratio,cluster_congestion_proxy,recent_7_day_violations,prev_7_day_violations,growth_rate,best_window,center_lat,center_lon,top_violation,top_police_station,top_junction,persistence_score,impact_score,risk_tier,predicted_violations,forecast_margin,forecast_confidence,latest_violations,expected_increase_pct,forecast_risk,recommended_resources,why_ranked
5932,44,0.045454545454545456,1.0,19,14,0.6818181818181818,0.29545454545454547,220.57,1,0,1.0,06:00 - 09:00,12.975254486363637,77.57708977272728,WRONG PARKING,Upparpet,BTP040 - Elite Junction,0.14393939393939395,25.302255580071233,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #1477 because:
• Traffic Obstruction Proxy: 220
• 44 total violations
• 4% peak-hour concentration
• Growth Rate: +100.0%"
3507,16,0.0625,1.0,6,6,0.875,0.375,90.85,6,0,6.0,02:00 - 05:00,12.968880043748909,77.53650098542778,NO PARKING,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",0.045454545454545456,25.301940526067877,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #1478 because:
• Traffic Obstruction Proxy: 90
• 16 total violations
• 6% peak-hour concentration
• Growth Rate: +600.0%"
4037,14,0.07142857142857142,1.0,3,3,0.07142857142857142,0.7857142857142857,104.41999999999999,2,0,2.0,02:00 - 05:00,12.977975150000002,77.57080111428571,NO PARKING,Chamarajpet,BTP048 - Shanthala Junction,0.022727272727272728,25.294302741466634,Low,19.0,1,94.7,1.0,1800.0,Medium,1 Traffic Officer,"Ranked #1479 because:
• Traffic Obstruction Proxy: 104
• 14 total violations
• 7% peak-hour concentration
• Growth Rate: +200.0%"
5859,10,0.2,1.0,6,6,0.3,0.4,61.87,2,1,1.0,00:00 - 03:00,12.981514390000001,77.61024472,NO PARKING,Shivajinagar,BTP051 - Safina Plaza Junction,0.045454545454545456,25.287242482088406,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #1480 because:
• Traffic Obstruction Proxy: 61
• 10 total violations
• 20% peak-hour concentration
• Growth Rate: +100.0%"
4900,12,0.25,1.0,9,9,0.6666666666666666,0.08333333333333333,60.260000000000005,1,0,1.0,21:00 - 24:00,12.964751491666666,77.5391212,WRONG PARKING,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",0.06818181818181818,25.287057237220857,Low,2.0,1,50.0,2.0,0.0,Low,1 Traffic Officer,"Ranked #1481 because:
• Traffic Obstruction Proxy: 60
• 12 total violations
• 25% peak-hour concentration
• Growth Rate: +100.0%"
6324,16,0.0,1.0,6,6,0.5,0.6875,87.4,3,7,-0.5714285714285714,04:00 - 07:00,12.9729100125,77.57901700625,NO PARKING,Upparpet,BTP044 - Sagar Theatre Junction,0.045454545454545456,25.285309806546515,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #1482 because:
• Traffic Obstruction Proxy: 87
• 16 total violations
• 0% peak-hour concentration
• Growth Rate: -57.1%"
6191,16,0.0,1.0,6,5,0.625,0.625,87.4,1,0,1.0,23:00 - 26:00,12.97281226875,77.57877961875,NO PARKING,Upparpet,BTP044 - Sagar Theatre Junction,0.045454545454545456,25.285309806546508,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #1483 because:
• Traffic Obstruction Proxy: 87
• 16 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
5376,11,0.0,1.0,6,5,0.45454545454545453,0.7272727272727273,51.75,1,0,1.0,02:00 - 05:00,12.981452109090908,77.60792814545454,WRONG PARKING,Shivajinagar,BTP051 - Safina Plaza Junction,0.045454545454545456,25.28391358361361,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #1484 because:
• Traffic Obstruction Proxy: 51
• 11 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
5790,24,0.041666666666666664,1.0,6,5,0.8333333333333334,0.4166666666666667,129.95,2,0,2.0,06:00 - 09:00,12.981623816666668,77.61034867916666,NO PARKING,Shivajinagar,BTP051 - Safina Plaza Junction,0.045454545454545456,25.282088680643355,Low,5.0,1,80.0,1.0,400.0,Medium,1 Traffic Officer,"Ranked #1485 because:
• Traffic Obstruction Proxy: 129
• 24 total violations
• 4% peak-hour concentration
• Growth Rate: +200.0%"
2878,34,0.23529411764705882,1.0,11,9,0.23529411764705882,0.23529411764705882,204.70000000000002,7,7,0.0,02:00 - 05:00,12.960642829411762,77.60159672647059,NO PARKING,Ashok Nagar,BTP172 - Nanjappa Circle,0.08333333333333333,25.279230206101825,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #1486 because:
• Traffic Obstruction Proxy: 204
• 34 total violations
• 23% peak-hour concentration
• Growth Rate: 0.0%"
4725,112,0.0,0.9821428571428571,43,20,0.38392857142857145,0.14285714285714285,517.45,6,3,1.0,03:00 - 06:00,12.968842203571429,77.58082502857144,WRONG PARKING,Halasuru Gate,BTP038 - Mysore Bank Junction,0.32575757575757575,25.268267746025447,Low,4.0,1,75.0,1.0,300.0,Medium,1 Traffic Officer,"Ranked #1487 because:
• Traffic Obstruction Proxy: 517
• 112 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
6640,10,0.2,1.0,6,4,0.3,0.4,54.74,1,0,1.0,03:00 - 06:00,12.96448448,77.57717593,WRONG PARKING,City Market,BTP082 - KR Market Junction,0.045454545454545456,25.252872328410913,Low,2.0,1,50.0,3.0,-33.33333333333333,Low,1 Traffic Officer,"Ranked #1488 because:
• Traffic Obstruction Proxy: 54
• 10 total violations
• 20% peak-hour concentration
• Growth Rate: +100.0%"
503,11,1.0,0.0,1,1,1.0,0.0,68.39999999999999,11,0,11.0,20:00 - 23:00,12.943096700000002,77.74711260000001,NO PARKING,Whitefield,No Junction,0.007575757575757576,25.25053851853688,Low,0.0,1,50.0,1.0,-100.0,Low,"1 Traffic Officer, Peak Hour Patrol","Ranked #1489 because:
• Traffic Obstruction Proxy: 68
• 11 total violations
• 100% peak-hour concentration
• Growth Rate: +1100.0%"
4676,14,0.0,1.0,4,3,0.5,0.7142857142857143,71.3,5,0,5.0,00:00 - 03:00,12.981085521428573,77.59848377857143,WRONG PARKING,Shivajinagar,BTP042 - Minsk Square Junction (CTO),0.030303030303030304,25.248284197697892,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #1490 because:
• Traffic Obstruction Proxy: 71
• 14 total violations
• 0% peak-hour concentration
• Growth Rate: +500.0%"
2412,20,0.95,0.0,2,2,0.95,0.1,95.19999999999999,1,0,1.0,08:00 - 11:00,12.912506866153754,77.63381116336964,WRONG PARKING,HSR Layout,No Junction,0.015151515151515152,25.24336423961458,Low,2.0,1,50.0,19.0,-89.47368421052632,Low,"1 Traffic Officer, Peak Hour Patrol","Ranked #1491 because:
• Traffic Obstruction Proxy: 95
• 20 total violations
• 95% peak-hour concentration
• Growth Rate: +100.0%"
4853,12,0.0,1.0,5,5,0.75,0.5833333333333334,58.650000000000006,1,2,-0.5,05:00 - 08:00,13.0082971,77.54849300000001,WRONG PARKING,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,0.03787878787878788,25.24141744689877,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #1492 because:
• Traffic Obstruction Proxy: 58
• 12 total violations
• 0% peak-hour concentration
• Growth Rate: -50.0%"
5501,13,0.0,1.0,4,4,0.5384615384615384,0.6923076923076923,74.75,2,2,0.0,23:00 - 26:00,12.974535523076925,77.54520451538463,NO PARKING,Vijayanagara,BTP020 - Hosahalli Metro Station,0.030303030303030304,25.23744238974673,Low,4.0,1,75.0,2.0,100.0,Medium,1 Traffic Officer,"Ranked #1493 because:
• Traffic Obstruction Proxy: 74
• 13 total violations
• 0% peak-hour concentration
• Growth Rate: 0.0%"
5068,74,0.05405405405405406,1.0,34,16,0.3108108108108108,0.21621621621621623,366.3900000000001,15,1,14.0,02:00 - 05:00,13.01111889054054,77.55063940135136,WRONG PARKING,Malleshwaram,BTP023 - Mahalaxmi Layout Entrance,0.25757575757575757,25.234296137623108,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #1494 because:
• Traffic Obstruction Proxy: 366
• 74 total violations
• 5% peak-hour concentration
• Growth Rate: +1400.0%"
2721,43,0.06976744186046512,1.0,13,8,0.2558139534883721,0.5116279069767442,239.20000000000002,12,3,3.0,00:00 - 03:00,12.938113434883721,77.57993266046512,NO PARKING,Basavanagudi,"BTP186 - 9th Cross, 4th Main, Jayanagar",0.09848484848484848,25.22821368535976,Low,4.0,1,75.0,4.0,0.0,Low,1 Traffic Officer,"Ranked #1495 because:
• Traffic Obstruction Proxy: 239
• 43 total violations
• 6% peak-hour concentration
• Growth Rate: +300.0%"
4888,14,0.0,1.0,4,4,0.6428571428571429,0.6428571428571429,66.7,1,0,1.0,04:00 - 07:00,13.008375057142858,77.54845884285713,WRONG PARKING,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,0.030303030303030304,25.22610990500273,Low,7.0,2,71.4,1.0,600.0,Medium,1 Traffic Officer,"Ranked #1496 because:
• Traffic Obstruction Proxy: 66
• 14 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
5694,27,0.1111111111111111,1.0,14,12,0.2222222222222222,0.48148148148148145,140.76,5,6,-0.16666666666666666,03:00 - 06:00,12.980425455555554,77.57357210370371,WRONG PARKING,Upparpet,BTP057 - Anand Rao Junction,0.10606060606060606,25.224770659049362,Low,2.0,1,50.0,4.0,-50.0,Low,1 Traffic Officer,"Ranked #1497 because:
• Traffic Obstruction Proxy: 140
• 27 total violations
• 11% peak-hour concentration
• Growth Rate: -16.7%"
4985,14,0.21428571428571427,1.0,7,5,0.5714285714285714,0.21428571428571427,69.46,1,4,-0.75,00:00 - 03:00,12.964773307142858,77.53908195,WRONG PARKING,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",0.05303030303030303,25.22318071438606,Low,3.0,1,66.7,3.0,0.0,Low,1 Traffic Officer,"Ranked #1498 because:
• Traffic Obstruction Proxy: 69
• 14 total violations
• 21% peak-hour concentration
• Growth Rate: -75.0%"
5792,14,0.0,1.0,7,6,0.42857142857142855,0.7142857142857143,69.0,2,2,0.0,04:00 - 07:00,12.982027100000002,77.6104945142857,WRONG PARKING,Shivajinagar,BTP051 - Safina Plaza Junction,0.05303030303030303,25.220963285116543,Low,2.0,1,50.0,2.0,0.0,Low,1 Traffic Officer,"Ranked #1499 because:
• Traffic Obstruction Proxy: 69
• 14 total violations
• 0% peak-hour concentration
• Growth Rate: 0.0%"
5747,19,0.10526315789473684,1.0,9,7,0.631578947368421,0.3684210526315789,91.76999999999998,6,0,6.0,01:00 - 04:00,12.978048563157893,77.57378722631579,WRONG PARKING,Upparpet,BTP045 - Danvanthri Road Junction,0.06818181818181818,25.21965289656863,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #1500 because:
• Traffic Obstruction Proxy: 91
• 19 total violations
• 10% peak-hour concentration
• Growth Rate: +600.0%"
3786,64,0.046875,1.0,30,16,0.40625,0.234375,350.29,6,0,6.0,04:00 - 07:00,12.980016447209607,77.60549682187272,NO PARKING,Shivajinagar,BTP051 - Safina Plaza Junction,0.22727272727272727,25.217343361347318,Low,2.0,1,50.0,4.0,-50.0,Low,1 Traffic Officer,"Ranked #1501 because:
• Traffic Obstruction Proxy: 350
• 64 total violations
• 4% peak-hour concentration
• Growth Rate: +600.0%"
5812,14,0.2857142857142857,1.0,10,8,0.35714285714285715,0.14285714285714285,70.60999999999999,3,0,3.0,00:00 - 03:00,12.977876064285713,77.57397521428571,WRONG PARKING,Upparpet,BTP045 - Danvanthri Road Junction,0.07575757575757576,25.21249052132608,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #1502 because:
• Traffic Obstruction Proxy: 70
• 14 total violations
• 28% peak-hour concentration
• Growth Rate: +300.0%"
5265,75,0.04,1.0,29,17,0.4666666666666667,0.21333333333333335,381.34000000000003,2,1,1.0,01:00 - 04:00,13.00804833733333,77.556077592,WRONG PARKING,Malleshwaram,"BTP001 - 10th Cross, Dr. Rajkumar Road",0.2196969696969697,25.207550140069912,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #1503 because:
• Traffic Obstruction Proxy: 381
• 75 total violations
• 4% peak-hour concentration
• Growth Rate: +100.0%"
6028,11,0.09090909090909091,1.0,9,7,0.5454545454545454,0.45454545454545453,58.65,2,0,2.0,02:00 - 05:00,12.977966763636362,77.58074034545454,NO PARKING,Upparpet,BTP044 - Sagar Theatre Junction,0.06818181818181818,25.20353865901998,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #1504 because:
• Traffic Obstruction Proxy: 58
• 11 total violations
• 9% peak-hour concentration
• Growth Rate: +200.0%"
5620,12,0.08333333333333333,1.0,8,8,0.5,0.5,66.47,1,0,1.0,22:00 - 25:00,12.984173641666665,77.60361512499999,NO PARKING,Shivajinagar,BTP211 - Central Street Junction,0.06060606060606061,25.203356168722955,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #1505 because:
• Traffic Obstruction Proxy: 66
• 12 total violations
• 8% peak-hour concentration
• Growth Rate: +100.0%"
6749,11,0.09090909090909091,1.0,5,5,0.6363636363636364,0.45454545454545453,58.419999999999995,3,1,2.0,02:00 - 05:00,12.976279981818182,77.5773674090909,NO PARKING,Upparpet,BTP040 - Elite Junction,0.03787878787878788,25.20242994438522,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #1506 because:
• Traffic Obstruction Proxy: 58
• 11 total violations
• 9% peak-hour concentration
• Growth Rate: +200.0%"
6427,19,0.15789473684210525,1.0,8,6,0.0,0.5789473684210527,111.55000000000001,5,0,5.0,06:00 - 09:00,12.981031836842105,77.61016462631578,NO PARKING,Shivajinagar,BTP051 - Safina Plaza Junction,0.06060606060606061,25.201365991521428,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #1507 because:
• Traffic Obstruction Proxy: 111
• 19 total violations
• 15% peak-hour concentration
• Growth Rate: +500.0%"
6037,19,0.2631578947368421,1.0,7,6,0.5263157894736842,0.10526315789473684,134.78,1,0,1.0,02:00 - 05:00,12.965527284210527,77.57372779473685,WRONG PARKING,Chamarajpet,"BTP083 - AS Char Street, Mysore Road",0.05303030303030303,25.199709805995596,Low,3.0,1,66.7,2.0,50.0,Medium,1 Traffic Officer,"Ranked #1508 because:
• Traffic Obstruction Proxy: 134
• 19 total violations
• 26% peak-hour concentration
• Growth Rate: +100.0%"
5424,11,0.36363636363636365,1.0,5,5,0.2727272727272727,0.09090909090909091,57.73,2,5,-0.6,03:00 - 06:00,13.008659345454545,77.55463484545454,WRONG PARKING,Malleshwaram,"BTP001 - 10th Cross, Dr. Rajkumar Road",0.03787878787878788,25.199103800480948,Low,2.0,1,50.0,5.0,-60.0,Low,1 Traffic Officer,"Ranked #1509 because:
• Traffic Obstruction Proxy: 57
• 11 total violations
• 36% peak-hour concentration
• Growth Rate: -60.0%"
1404,22,0.8181818181818182,0.0,6,6,0.18181818181818182,0.6818181818181818,128.0,3,0,3.0,21:00 - 24:00,13.034245050000003,77.62447451363636,NO PARKING,K.G. Halli,No Junction,0.045454545454545456,25.196931132982403,Low,4.0,1,75.0,1.0,300.0,Medium,"1 Traffic Officer, Peak Hour Patrol","Ranked #1510 because:
• Traffic Obstruction Proxy: 128
• 22 total violations
• 81% peak-hour concentration
• Growth Rate: +300.0%"
6247,20,0.1,1.0,6,5,0.85,0.3,94.98999999999998,1,0,1.0,01:00 - 04:00,12.96427186,77.57791325999999,WRONG PARKING,City Market,BTP082 - KR Market Junction,0.045454545454545456,25.196897389493518,Low,4.0,1,75.0,4.0,0.0,Low,1 Traffic Officer,"Ranked #1511 because:
• Traffic Obstruction Proxy: 94
• 20 total violations
• 10% peak-hour concentration
• Growth Rate: +100.0%"
4227,21,0.23809523809523808,1.0,19,13,0.47619047619047616,0.047619047619047616,126.50000000000001,3,2,0.5,03:00 - 06:00,12.958866128571428,77.58667256190475,NO PARKING,Wilson Garden,BTP180 - Swagath Poornima Theatre,0.14393939393939395,25.195111640775668,Low,2.0,1,50.0,2.0,0.0,Low,1 Traffic Officer,"Ranked #1512 because:
• Traffic Obstruction Proxy: 126
• 21 total violations
• 23% peak-hour concentration
• Growth Rate: +50.0%"
5386,38,0.02631578947368421,1.0,19,14,0.47368421052631576,0.4473684210526316,178.01999999999995,3,0,3.0,03:00 - 06:00,12.998219128947367,77.55098103684212,WRONG PARKING,Malleshwaram,"BTP182 - 19th Main Junction, Rajajinagar",0.14393939393939395,25.192837152545362,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #1513 because:
• Traffic Obstruction Proxy: 178
• 38 total violations
• 2% peak-hour concentration
• Growth Rate: +300.0%"
6674,12,0.08333333333333333,1.0,4,4,0.08333333333333333,0.75,70.15,7,0,7.0,03:00 - 06:00,12.977354350000004,77.57649165,NO PARKING,Upparpet,BTP040 - Elite Junction,0.030303030303030304,25.183216815000293,Low,2.0,1,50.0,2.0,0.0,Low,1 Traffic Officer,"Ranked #1514 because:
• Traffic Obstruction Proxy: 70
• 12 total violations
• 8% peak-hour concentration
• Growth Rate: +700.0%"
4583,11,0.2727272727272727,1.0,5,4,0.45454545454545453,0.18181818181818182,53.36,4,1,3.0,00:00 - 03:00,12.996496372727274,77.55070972727275,WRONG PARKING,Rajajinagar,BTP027 - Modi Bridge Junction,0.03787878787878788,25.17803822242055,Low,3.0,1,66.7,3.0,0.0,Low,1 Traffic Officer,"Ranked #1515 because:
• Traffic Obstruction Proxy: 53
• 11 total violations
• 27% peak-hour concentration
• Growth Rate: +300.0%"
6800,39,0.05128205128205128,1.0,15,14,0.3076923076923077,0.5128205128205128,201.94,3,1,2.0,05:00 - 08:00,12.976027456410257,77.57733916410257,WRONG PARKING,Upparpet,BTP040 - Elite Junction,0.11363636363636363,25.17748465969082,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #1516 because:
• Traffic Obstruction Proxy: 201
• 39 total violations
• 5% peak-hour concentration
• Growth Rate: +200.0%"
5010,19,0.10526315789473684,1.0,4,3,0.21052631578947367,0.631578947368421,89.23999999999998,3,0,3.0,00:00 - 03:00,12.974439431578949,77.54654877894737,WRONG PARKING,Vijayanagara,BTP020 - Hosahalli Metro Station,0.030303030303030304,25.165591006878163,Low,4.0,1,75.0,8.0,-50.0,Low,1 Traffic Officer,"Ranked #1517 because:
• Traffic Obstruction Proxy: 89
• 19 total violations
• 10% peak-hour concentration
• Growth Rate: +300.0%"
6060,23,0.17391304347826086,1.0,11,8,0.21739130434782608,0.391304347826087,130.17999999999998,2,0,2.0,05:00 - 08:00,12.98102276956522,77.61029218260869,NO PARKING,Shivajinagar,BTP051 - Safina Plaza Junction,0.08333333333333333,25.162973416358486,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #1518 because:
• Traffic Obstruction Proxy: 130
• 23 total violations
• 17% peak-hour concentration
• Growth Rate: +200.0%"
4502,17,0.11764705882352941,1.0,4,3,0.9411764705882353,0.23529411764705882,101.2,7,0,7.0,03:00 - 06:00,12.994779117902866,77.55482524634594,NO PARKING,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",0.030303030303030304,25.1613246632416,Low,4.0,1,75.0,1.0,300.0,Medium,1 Traffic Officer,"Ranked #1519 because:
• Traffic Obstruction Proxy: 101
• 17 total violations
• 11% peak-hour concentration
• Growth Rate: +700.0%"
5598,16,0.3125,1.0,8,8,0.3125,0.125,79.35,1,0,1.0,04:00 - 07:00,13.0085579,77.5545358125,WRONG PARKING,Malleshwaram,"BTP001 - 10th Cross, Dr. Rajkumar Road",0.06060606060606061,25.16127752160272,Low,2.0,1,50.0,2.0,0.0,Low,1 Traffic Officer,"Ranked #1520 because:
• Traffic Obstruction Proxy: 79
• 16 total violations
• 31% peak-hour concentration
• Growth Rate: +100.0%"
2009,184,0.33152173913043476,0.0,42,17,0.7989130434782609,0.3532608695652174,1332.4,5,4,0.25,21:00 - 24:00,12.926214565217391,77.60887338586957,WRONG PARKING,Mico Layout,No Junction,0.3181818181818182,25.160348116035447,Low,3.0,1,66.7,1.0,200.0,Medium,1 Traffic Officer,"Ranked #1521 because:
• Traffic Obstruction Proxy: 1,332
• 184 total violations
• 33% peak-hour concentration
• Growth Rate: +25.0%"
3688,25,0.2,1.0,13,9,0.44,0.2,140.06999999999996,3,0,3.0,22:00 - 25:00,12.986503624,77.579736648,WRONG PARKING,High ground,BTP054 - Shivananda Circle,0.09848484848484848,25.159660003360578,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #1522 because:
• Traffic Obstruction Proxy: 140
• 25 total violations
• 20% peak-hour concentration
• Growth Rate: +300.0%"
4740,13,0.0,1.0,7,7,0.7692307692307693,0.5384615384615384,65.55,1,0,1.0,01:00 - 04:00,12.980831046153842,77.60975783076923,NO PARKING,Shivajinagar,BTP051 - Safina Plaza Junction,0.05303030303030303,25.149387510650122,Low,2.0,1,50.0,1.0,100.0,Medium,1 Traffic Officer,"Ranked #1523 because:
• Traffic Obstruction Proxy: 65
• 13 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
2345,41,0.0,1.0,7,6,0.7073170731707317,0.4878048780487805,234.60000000000002,1,0,1.0,05:00 - 08:00,12.987736887804877,77.58250531463415,NO PARKING,High ground,BTP054 - Shivananda Circle,0.05303030303030303,25.14815768276928,Low,6.0,1,83.3,11.0,-45.45454545454545,Low,1 Traffic Officer,"Ranked #1524 because:
• Traffic Obstruction Proxy: 234
• 41 total violations
• 0% peak-hour concentration
• Growth Rate: +100.0%"
